hash;plik;dlugosc;tier;obszar;rules;fullContext;EN
71F2BCDA3CCCF47E9FC79E37BF66D1ED;InnerRangeTranslations_3.xml;364;3;uzytkownicy/uprawnienia;;1EAA72D6FFD1611844AE2F922505D4B5;"If you wish to export user PINs or passwords from a system and import them into another Inception system, select the ""Encrypted Security PIN"" and/or the ""Encrypted Password"" fields instead. These fields will contain an encrypted version of the data which is only readable by Inception systems, and can be imported into other systems with the sensitive data intact."
0095A9FA74D1713E43E370A7D7846224;InnerRangeTranslations_3.xml;6;1;system/ogolne;;0095A9FA74D1713E43E370A7D7846224;Export
FFEF4A78C30B3FB8C024FD273AE48256;InnerRangeTranslations_3.xml;22;1;uzytkownicy/uprawnienia;;FFEF4A78C30B3FB8C024FD273AE48256;User 2FA Configuration
524220E2603D49309B5B972822A154CC;InnerRangeTranslations_3.xml;190;2;harmonogramy/czas;;BE008F6020B735E143B2C3FADD602703;Inception supports Two-Factor Authentication (2FA) with a smartphone or tablet using the Google Authenticator app or another compatible Time-based One-time Password (TOTP) authenticator app.
116F7054D127DDF927C1F10EAEB78CDE;InnerRangeTranslations_3.xml;145;2;system/ogolne;;71FCEDBD46BDEA76932EB09F78A259EE;Using your authenticator app, scan the QR code using your smartphone's camera, or manually enter the authentication key to add a new 2FA account.
6DF209F02F30CE2BB9AFDA332BF2DC46;InnerRangeTranslations_3.xml;141;2;system/ogolne;;C771016A03352F75A70C7561AC296CE7;Once you have created an account, enter the 6-digit code from the authenticator app and click the Enrol button to confirm your 2FA enrolment.
3840196B3C126EADF992A0571E7D0753;InnerRangeTranslations_3.xml;10;1;system/ogolne;;3840196B3C126EADF992A0571E7D0753;Enter Code
0D307B8F5AA1B1372BE1E3AAADEEB25B;InnerRangeTranslations_3.xml;15;1;system/ogolne;;0D307B8F5AA1B1372BE1E3AAADEEB25B;Get Backup Code
94628B9E4D4131389D59D2C4472D2678;InnerRangeTranslations_3.xml;23;1;uzytkownicy/uprawnienia;;94628B9E4D4131389D59D2C4472D2678;Search/Filter User Data
AB7A269E98FEE947FA8521258735BB04;InnerRangeTranslations_3.xml;41;2;uzytkownicy/uprawnienia;;75D7934B8E304EFFB00781445EBF1502;Search user data by entering text in the 
2A1ED143C41645047D762EDD26545712;InnerRangeTranslations_3.xml;17;1;system/ogolne;;CABA1F097719CBEAD4EDF9052DC39974;Search All Fields
234D92DAC00F4CF2BABED9B39739F345;InnerRangeTranslations_3.xml;10;1;system/ogolne;;75D7934B8E304EFFB00781445EBF1502; text box.
A532619DD69C99498F6EBAC33914F30F;InnerRangeTranslations_3.xml;286;3;uzytkownicy/uprawnienia;;CABA1F097719CBEAD4EDF9052DC39974; text box will search all visible user data fields and filter the table results to display only the users whose details contain a partial or exact match for the search text. Note that hidden fields are not included in the search results, you will need to make them visible by using the 
2995EAFEF23E8ADBA27812106DFF035A;InnerRangeTranslations_3.xml;64;2;system/ogolne;;CABA1F097719CBEAD4EDF9052DC39974; button if you want to search the contents of those fields. The 
F3D1EB4CD37B6D8C8D330249EBDC951A;InnerRangeTranslations_3.xml;136;2;system/ogolne;;CABA1F097719CBEAD4EDF9052DC39974; text box can also be be used in combination with the individual column search filters in order to filter the results to a finer degree.
B1F928771F50284985EED9C7BD16E0AF;InnerRangeTranslations_3.xml;18;1;system/ogolne;;B1F928771F50284985EED9C7BD16E0AF;Search All Fields:
C03CA67DDA321195D74C951097F240C6;InnerRangeTranslations_3.xml;7;1;system/ogolne;;;Devices
78C7901F2DFD2B81AB9D88A093DF3654;InnerRangeTranslations_3.xml;23;1;system/ogolne;;78C7901F2DFD2B81AB9D88A093DF3654;Re-Pair Wireless Device
FEA9F6FA2B90DBBAD2B3B965DB78F1A1;InnerRangeTranslations_3.xml;29;1;komunikacja/sprzet;;FEA9F6FA2B90DBBAD2B3B965DB78F1A1;Selected device serial number
A60362ADA1399DA62207DDE001A9096E;InnerRangeTranslations_3.xml;13;1;komunikacja/sprzet;;A60362ADA1399DA62207DDE001A9096E;Paired module
44841370B0A73F12BB9D3868E885A580;InnerRangeTranslations_3.xml;14;1;system/ogolne;;44841370B0A73F12BB9D3868E885A580;Pairing status
BB083DDA09187D59619E4C3F3D671187;InnerRangeTranslations_3.xml;32;1;system/ogolne;;BB083DDA09187D59619E4C3F3D671187;Inception REST API Documentation
32F20763340841A157A7F26CAD54450C;InnerRangeTranslations_3.xml;30;1;system/ogolne;;32F20763340841A157A7F26CAD54450C;Manage Integration Certificate
47BBF5E187AD0731C2B9EF6162D8CDB5;InnerRangeTranslations_3.xml;191;3;komunikacja/sprzet;;47BBF5E187AD0731C2B9EF6162D8CDB5;This dialog allows you to view the selected Integrated Connection's current trusted certificate, and match the stored trusted fingerprint to the connection's fingerprint if it does not match.
144DB98564B783D4DF5472757D55B423;InnerRangeTranslations_3.xml;39;1;system/ogolne;;144DB98564B783D4DF5472757D55B423;Current Trusted Certificate Fingerprint
68A9D504E5069ACBA31F4BE8252002F0;InnerRangeTranslations_3.xml;35;1;system/ogolne;;68A9D504E5069ACBA31F4BE8252002F0;Integration Certificate Fingerprint
3140397D736BC0F298FB5B4C41EAB0A0;InnerRangeTranslations_3.xml;31;1;system/ogolne;;3140397D736BC0F298FB5B4C41EAB0A0;Update Certificate Fingerprints
58DED5F723B6194D6D53260ACA5DFD62;InnerRangeTranslations_3.xml;25;1;system/ogolne;;;Reinitialize Integrations
7E2AB1B59CEE9599EFDC122854761279;InnerRangeTranslations_3.xml;30;1;system/ogolne;;;Get Configured Integration IDs
1E77CD57F1646378ECFD6626156C12A5;InnerRangeTranslations_3.xml;23;1;system/ogolne;;;Get Integration Details
AE1379E6106907DAE861D5DD8132AF5C;InnerRangeTranslations_3.xml;11;1;system/ogolne;;;Get Devices
53710E5A9F5CBF7B18AD8B90EACD6F5F;InnerRangeTranslations_3.xml;12;1;zdarzenia/raporty;;;Start Events
0A7D885FA820179D4A190F5D6D9A0148;InnerRangeTranslations_3.xml;14;1;system/ogolne;;;Invoke Command
FB284E9EEBB333992ADE81D407351205;InnerRangeTranslations_3.xml;23;1;system/ogolne;;;Configured Integrations
E7B47C58815ACF1D3AFA59A84B5DB7FB;InnerRangeTranslations_3.xml;12;1;system/ogolne;;;Company Name
B9AEFA40A54680BB258F9F9569290FAE;InnerRangeTranslations_3.xml;12;1;system/ogolne;;;Product Name
D32B09AC138EE120400921F2C0294BA3;InnerRangeTranslations_3.xml;12;1;system/ogolne;;;Company Logo
7C9862B3941BF2A4A90D49E639A45D5D;InnerRangeTranslations_3.xml;12;1;system/ogolne;;;Product Logo
8332853ED0DEAC99B0AEC75410DFEF16;InnerRangeTranslations_3.xml;13;1;system/ogolne;;8332853ED0DEAC99B0AEC75410DFEF16;Child Devices
3DCCEA1ECB1E52E2D05CF7352DD929D6;InnerRangeTranslations_3.xml;14;1;system/ogolne;;;Third Party ID
472A41D52BC263799165BE5660072698;InnerRangeTranslations_3.xml;11;1;system/ogolne;;;NewItem.dat
84A9A9216CFE786669E2F23D63924E7D;InnerRangeTranslations_3.xml;9;1;system/ogolne;;;Browse...
54F8617F11C1CA88BA997917D75C4509;InnerRangeTranslations_3.xml;14;1;system/ogolne;;;Target Folder:
6492D670E42151CC37574D99F4071F85;InnerRangeTranslations_3.xml;9;1;system/ogolne;;;Filename:
4E6C24E8E08FB9982EDBDDBE68BD280B;InnerRangeTranslations_3.xml;18;1;system/ogolne;;;Generate Item File
883D5AD000A2B754DFAC3B3156D7E4E7;InnerRangeTranslations_3.xml;30;1;system/ogolne;;;Webtegriti Custom Item Creator
7ED0AB14D4C6E5F97BCCF9C134A9021D;InnerRangeTranslations_3.xml;8;1;system/ogolne;;;DB File:
67A79E9D0F417B29ED791DD430F8A182;InnerRangeTranslations_3.xml;21;1;system/ogolne;;;Folder to Extract to:
4F1EB15F74B642F360129AF6BBD68577;InnerRangeTranslations_3.xml;13;1;system/ogolne;;;Extract Files
C14CE86AEADCA087A22896B2A64A5C58;InnerRangeTranslations_3.xml;13;1;system/ogolne;;;Create Backup
EC8B4FE5F1A150FF15C384E7CC3064DD;InnerRangeTranslations_3.xml;29;1;system/ogolne;;;Inception DB Backup Decrypter
8F6C1BEEB74B064F855A2B84803D25BD;InnerRangeTranslations_3.xml;11;1;system/ogolne;paramCheck=true;;Version {0}
15ACDEA99B6BBA75800D9FDD25CD65EF;InnerRangeTranslations_3.xml;30;1;system/ogolne;paramCheck=true;;Failed to open browser for {0}
2F3C62B09D0382D4238C1F7C5ABE3975;InnerRangeTranslations_3.xml;130;2;system/ogolne;;;Could not initialise zeroconf service browser, please make sure Bonjour is installed before running the Webtegriti Discovery tool.
19A3C2A371C31882D89C90547925E255;InnerRangeTranslations_3.xml;15;1;system/ogolne;;;Version 1.0.0.0
5F60FC45F2953E9D8699E47AD90E3467;InnerRangeTranslations_3.xml;18;1;system/ogolne;;;Open In Browser...
30C8F0A3EEE65A9AEF84996DC14760F9;InnerRangeTranslations_3.xml;22;1;komunikacja/sprzet;;;Hostname/Serial Number
516B72DC3E2078F5AE30AEDCF9DE83A8;InnerRangeTranslations_3.xml;28;1;system/ogolne;;;Available Inception Devices:
98643DF15AE79DD0FA8490213EBCCB97;InnerRangeTranslations_3.xml;19;1;system/ogolne;;;Device Information:
3FBADE33E7953F8BACAB451DC57CC530;InnerRangeTranslations_3.xml;24;1;system/ogolne;;;Inception Discovery Tool
81A28A130BB5DA4DAC65CF292FCE5B44;InnerRangeTranslations_3.xml;13;1;system/ogolne;;;Board Number:
4D892538E98AA77CC7C3AD28CCBD12E0;InnerRangeTranslations_3.xml;17;1;komunikacja/sprzet;;;Inception Serial:
1EE1C44C2DC81681F961235604247B81;InnerRangeTranslations_3.xml;5;1;system/ogolne;;;Mode:
0359A6A0AF3A40BF302FDE5D523ECF79;InnerRangeTranslations_3.xml;26;1;komunikacja/sprzet;;;Inception Serial Generator
B56C3BDA503A8DC4BE356EDB0CC31793;InnerRangeTranslations_3.xml;12;1;system/ogolne;;;Collapse All
BDC377ED0620E2FB7149D32BF5D91040;InnerRangeTranslations_3.xml;119;2;zdarzenia/raporty;;;There is already a report generation in progress, would you like to stop the current report or wait for it to complete?
0F68101772BD5397EF8EB1B632798652;InnerRangeTranslations_3.xml;4;1;system/ogolne;;;Wait
D43EE31A822E70BE200A769223D9B831;InnerRangeTranslations_3.xml;19;1;zdarzenia/raporty;;;Stop Current Report
6A7D9DF0D9396A8AB134643EAC348BCB;InnerRangeTranslations_3.xml;8;1;system/ogolne;;;Failed: 
AC2900D4ED15C45C779108AB452BAFB7;InnerRangeTranslations_3.xml;78;2;dostep/przejscia;;;No readers have been assigned to this door, are you sure you want to continue?
6E17E67B56B6691D78F50F428A16B905;InnerRangeTranslations_3.xml;57;2;system/ogolne;;;The EAC Number must be a valid integer between 1 and 120.
E90A827BF4F671B5917F5A2E27E93611;InnerRangeTranslations_3.xml;178;2;zdarzenia/raporty;;;WARNING: Are you sure you want to reset all Contact ID data? If you have supplied this mapping to a monitoring centre, it will need to be supplied again after being reconfigured.
51934F2CEBB13FFE23202A0E5C3E2185;InnerRangeTranslations_3.xml;114;2;uzbrajanie/strefy;;;WARNING: Clearing the alarm queue will result in any pending alarms being lost. Are you sure you want to continue?
83A56592F72626B484354B93E98733AE;InnerRangeTranslations_3.xml;192;2;uzbrajanie/strefy;;;WARNING: This function will generate and send an alarm and restore for every possible event. It may take a long time for all the generated alarms to be sent. Are you sure you want to continue?
F97D2EB0A66987899D02BB180936AFA3;InnerRangeTranslations_3.xml;7;1;system/ogolne;;;Error: 
1412693E69CEDA14B74CE8476ABFEA19;InnerRangeTranslations_3.xml;53;2;uzbrajanie/strefy;;;Area walk test completed, all inputs have been tested
E5C75F935EBB540A88BAC4065601DCA0;InnerRangeTranslations_3.xml;24;1;uzbrajanie/strefy;;;Area walk test stopped. 
A105B303860E83BB08834CE52506EC4F;InnerRangeTranslations_3.xml;90;2;uzbrajanie/strefy;;;No walk test is currently active for this area. Start a walk test using the buttons above.
7E2971BEB3983D644104770BB63CEF41;InnerRangeTranslations_3.xml;48;2;system/ogolne;;;No database backups were found on the USB drive.
4A621BB00CD2A3A26AD954EACF8C5D1F;InnerRangeTranslations_3.xml;71;2;system/ogolne;;;Unrecognised file extension, only .inceptionbackup files are supported.
255F35AB6014476955FCCAAE5B09F26A;InnerRangeTranslations_3.xml;140;2;dostep/przejscia;;;No recent unrecognised card read events could be found. Please ensure the reader has been configured in the system and swipe the card again.
FB7D9B5E3D0305AC8734BE93D7E94F12;InnerRangeTranslations_3.xml;31;1;system/ogolne;;;Installer Details Change Failed
018D6377D7D4473D46FF5D22A10F539A;InnerRangeTranslations_3.xml;22;1;system/ogolne;;;Change Password Failed
5E4E3344B60F173C004E25F847AB5E6C;InnerRangeTranslations_3.xml;26;1;komunikacja/sprzet;;;No firmware file selected!
AAD88A3F07D69CEA3BD931BFB8F82886;InnerRangeTranslations_3.xml;74;2;komunikacja/sprzet;;;More than one firmware file is selected, please select only a single file.
BFA9A4C8E80DCF7F348106BBB70A9215;InnerRangeTranslations_3.xml;53;2;komunikacja/sprzet;;;Are you sure you want to upgrade the system firmware?
B8F81D548D765336CBB18D79407D0477;InnerRangeTranslations_3.xml;77;2;komunikacja/sprzet;;;"The new firmware can be applied via the ""Update Application Software"" button."
CF99F2A20A1561FCECC86C87B552FE03;InnerRangeTranslations_3.xml;181;2;komunikacja/sprzet;;;The most recent database backup was performed more than 24 hours ago. We recommend that you backup the database before updating the controller firmware to avoid potential data loss.
425AF0A38B4189488058799191547EB6;InnerRangeTranslations_3.xml;27;1;system/ogolne;;;Database Backup Recommended
44D87061F83167043ACF3694AEA3CF66;InnerRangeTranslations_3.xml;15;1;system/ogolne;;;Continue Anyway
FA4B6FDCA6D8F5D2BA70F3819F454CCA;InnerRangeTranslations_3.xml;17;1;system/ogolne;;;Code was invalid.
E6A6C512FA84A697091AF91B8D8DF512;InnerRangeTranslations_3.xml;24;1;system/ogolne;;;Loading QR Code image...
3E4687C2FCF78CCF85962D42DEC35079;InnerRangeTranslations_3.xml;78;2;uzytkownicy/uprawnienia;;;Successfully enrolled user for 2FA, click OK to continue to the dashboard page
5C3FD2351BA23D3D36FE9D6708F7CFA6;InnerRangeTranslations_3.xml;30;1;uzytkownicy/uprawnienia;;;Failed to enrol user for 2FA: 
21846F5CC1256D02C4EA4C08DB90437F;InnerRangeTranslations_3.xml;41;2;system/ogolne;;;Your emergency backup 2FA login code is: 
186F0E98FE0375E0EFD6725D952D5D35;InnerRangeTranslations_3.xml;22;1;zdarzenia/raporty;;;Loading More Events...
79AD8CCA3DD11F3924658100D6358236;InnerRangeTranslations_3.xml;7;1;system/ogolne;;;Loaded 
173FC78956CD8BA9C8CAF8699122D4CE;InnerRangeTranslations_3.xml;7;1;zdarzenia/raporty;;; Events
EAB3FA5BA27A093AAD147505F590250F;InnerRangeTranslations_3.xml;17;1;zdarzenia/raporty;;;All Events Loaded
3ED1D2986F23C358EBBC2DB33DD97A7A;InnerRangeTranslations_3.xml;47;2;zdarzenia/raporty;;;No recent unassigned RF Input events were found
5F0B2F444AC5A7282C3A5E112BA116D9;InnerRangeTranslations_3.xml;24;1;system/ogolne;;;New IR Video Integration
009BAF4BC88A3E4E594DA16E5C1A1E83;InnerRangeTranslations_3.xml;72;2;automatyka/sterowanie;;;Please select below what type of IR Video Integration will be controlled
24CBF6F1CE433820FFB015E352FA5027;InnerRangeTranslations_3.xml;77;2;komunikacja/sprzet;;;Changes must be saved before managing an Integrated Connection's certificate.
821A6F2F46E1A1A17DFA4316F0A059B1;InnerRangeTranslations_3.xml;45;2;system/ogolne;;;Failed to retrieve certificate fingerprints: 
C15B9A85DF2FDB349FA6BD11757087F2;InnerRangeTranslations_3.xml;139;2;komunikacja/sprzet;;;Are you sure you want to set the current certificate fingerprint of this connection to the Integrated Connection's certificate fingerprint?
DA4FB851E5C38202135522D0BB156DA5;InnerRangeTranslations_3.xml;100;2;komunikacja/sprzet;;;Stored certificate fingerprint set to Integrated Connection's fingerprint. The page will now reload.
462F4B5CEBBD90A8787B6B67286B0AF9;InnerRangeTranslations_3.xml;28;1;system/ogolne;;;Devices fetched successfully
3F7067226F193EB2051A63B22A258D32;InnerRangeTranslations_3.xml;22;1;system/ogolne;;;Error fetching devices
2F0DB1BF9B1AF82BB9FE954AB25FA99E;InnerRangeTranslations_3.xml;98;2;komunikacja/sprzet;;;No devices exist. Click on Get Configured Devices button to fetch devices from IR Video Connection
D0A3ACFE94A10EDB24C79F103B0C9361;InnerRangeTranslations_3.xml;24;1;system/ogolne;;;No NVR connections exist
5289BF157522A5CD34676F2777D27048;InnerRangeTranslations_3.xml;6;1;system/ogolne;;;Revert
BB84F39F8C4A42FF9070C980C3A39104;InnerRangeTranslations_3.xml;9;1;system/ogolne;;;No Change
D320D53B8908E57496CD915018EC38C6;InnerRangeTranslations_3.xml;19;1;komunikacja/sprzet;;;Connection failed: 
2927E27AB7E506F6B7CF5F16F7B7C688;InnerRangeTranslations_3.xml;27;1;komunikacja/sprzet;;;Failed to save connection: 
